id1,id2,weight
clinch.v.04,clasp.v.01,1
carry.v.15,circulate.v.02,1
demonstrate.v.04,evaluate.v.02,1
retail.v.01,be.v.01,1
negate.v.03,confirm.v.01,1
crock.v.02,dirty.v.01,1
overcast.v.02,attach.v.01,1
canter.v.02,travel.v.01,1
quilt.v.02,sew.v.02,1
compose.v.01,constitute.v.01,1
chatter.v.04,talk.v.02,1
blackwash.v.02,change.v.01,1
cut_in.v.05,blend_in.v.02,1
take_the_fifth.v.01,express.v.02,1
speak_for.v.01,be.v.01,1
fluoridate.v.01,change.v.01,1
spin_off.v.01,bear.v.05,1
invaginate.v.02,attract.v.01,1
graph.v.02,represent.v.09,1
strike.v.14,delete.v.01,1
inject.v.03,move.v.02,1
cinch.v.03,master.v.04,1
lug.v.01,move.v.02,1
build.v.05,oversee.v.01,1
vamp.v.03,talk.v.01,1
tag_along.v.01,travel.v.01,1
know.v.11,remember.v.01,1
hill.v.01,make.v.03,1
fracture.v.03,separate.v.07,1
challenge.v.02,invite.v.04,1
whistle.v.01,cause_to_be_perceived.v.01,1
masturbate.v.01,stimulate.v.06,1
declassify.v.01,free.v.05,1
open.v.11,expose.v.03,1
endow.v.01,change.v.01,1
flare.v.03,shine.v.02,1
differentiate.v.04,change.v.02,1
spike.v.04,change_magnitude.v.01,1
restrict.v.03,suppress.v.04,1
receive.v.12,partake.v.03,1
hold.v.16,state.v.01,1
roll_over.v.03,pay.v.01,1
induce.v.04,think.v.03,1
unfasten.v.01,undo.v.01,1
stuff.v.03,impede.v.01,1
overcast.v.02,fasten.v.01,1
air-drop.v.01,deliver.v.02,1
brevet.v.01,appoint.v.02,1
emerge.v.01,appear.v.02,1
take_off.v.06,undress.v.01,1
spat.v.05,converse.v.01,1
give_birth.v.01,produce.v.01,1
tie_down.v.02,interact.v.01,1
hook.v.01,fasten.v.01,1
throw.v.08,move.v.02,1
check.v.15,stop.v.01,1
outlaw.v.01,communicate.v.01,1
edit.v.02,tell.v.02,1
fleer.v.01,act.v.01,1
steep.v.02,impregnate.v.02,1
administer.v.01,control.v.01,1
spin.v.04,think_up.v.01,1
prim.v.02,tighten.v.02,1
cook.v.03,change_integrity.v.01,1
approach.v.05,address.v.09,1
pulp.v.01,take_out.v.06,1
sign.v.07,act.v.01,1
cut.v.07,create.v.05,1
admit.v.01,evaluate.v.02,1
evangelize.v.01,teach.v.01,1
syndicate.v.01,connect.v.03,1
shill.v.01,act.v.01,1
church.v.01,act.v.01,1
blend.v.02,equal.v.01,1
temporize.v.01,change.v.01,1
call.v.26,challenge.v.01,1
ferment.v.01,be.v.01,1
boo.v.01,condemn.v.02,1
allege.v.01,insist.v.01,1
topicalize.v.01,stress.v.01,1
bate.v.01,restrain.v.01,1
write.v.08,save.v.02,1
prizefight.v.01,box.v.03,1
prove.v.08,write.v.07,1
distill.v.05,exude.v.01,1
americanize.v.01,change.v.01,1
zip_up.v.01,connect.v.01,1
silence.v.02,suppress.v.01,1
philosophize.v.01,think.v.03,1
freeze.v.07,solidify.v.02,1
announce.v.03,denote.v.02,1
receive.v.12,consume.v.02,1
discredit.v.02,state.v.01,1
bring_around.v.02,help.v.02,1
see.v.19,spy.v.03,1
quack.v.01,utter.v.02,1
pinnacle.v.01,surmount.v.02,1
bribe.v.01,give.v.03,1
affix.v.03,attach.v.01,1
prearrange.v.01,compose.v.02,1
describe.v.01,inform.v.01,1
shoot.v.08,hit.v.01,1
defy.v.01,resist.v.02,1
bootstrap.v.01,support.v.01,1
execute.v.04,induce.v.02,1
play.v.29,play.v.01,1
close.v.12,approach.v.01,1
spell.v.02,convey.v.01,1
vulgarise.v.02,change.v.01,1
wend.v.01,travel.v.01,1
hat.v.01,wear.v.09,1
horse.v.01,transfer.v.05,1
elute.v.01,bring.v.04,1
fly_blind.v.01,manipulate.v.02,1
trot_out.v.01,uncover.v.01,1
splinter.v.03,change_integrity.v.01,1
convert.v.02,change.v.01,1
dramatize.v.01,create_verbally.v.01,1
hum.v.04,sound.v.02,1
take.v.29,change.v.02,1
file.v.01,record.v.01,1
click.v.02,sound.v.02,1
romance.v.04,communicate.v.02,1
electroplate.v.01,coat.v.01,1
give.v.40,permit.v.01,1
boot.v.02,resuscitate.v.01,1
stamp.v.08,press.v.01,1
lease.v.04,get.v.01,1
get_well.v.01,change.v.02,1
susurrate.v.01,communicate.v.02,1
prime.v.03,fill.v.01,1
check_out.v.07,address.v.01,1
exemplify.v.01,embody.v.02,1
drive.v.18,move.v.02,1
border_on.v.01,approximate.v.01,1
rhapsodize.v.01,inform.v.01,1
provide.v.03,express.v.02,1
escape.v.07,issue.v.04,1
dialyse.v.01,change_integrity.v.01,1
hand_down.v.01,give.v.08,1
feast.v.02,socialize.v.01,1
pace.v.03,interact.v.01,1
talk_turkey.v.01,communicate.v.02,1
unlash.v.01,change.v.02,1
slang.v.03,express.v.02,1
luff.v.01,travel.v.01,1
feel.v.07,look.v.02,1
ask.v.03,act.v.01,1
brutalize.v.01,act.v.01,1
undergrow.v.01,increase.v.01,1
air-cool.v.01,transfer.v.05,1
overfeed.v.01,provide.v.02,1
cricket.v.01,play.v.01,1
trice.v.01,raise.v.02,1
gee.v.02,express.v.02,1
distrain.v.01,charge.v.03,1
carbonate.v.01,change.v.02,1
burn.v.08,execute.v.01,1
disorient.v.01,be.v.01,1
overspecialize.v.01,specialize.v.01,1
digest.v.04,change.v.02,1
lengthen.v.02,increase.v.01,1
eke_out.v.03,get.v.01,1
churn.v.01,move.v.02,1
brew.v.02,fill.v.01,1
sign.v.02,react.v.01,1
lead_on.v.01,communicate.v.01,1
throw_back.v.01,propel.v.01,1
range_in.v.01,position.v.01,1
take_ten.v.01,interrupt.v.01,1
harsh_on.v.01,note.v.01,1
homer.v.01,score.v.01,1
fib.v.01,lie.v.05,1
record.v.02,have.v.01,1
carol.v.01,perform.v.01,1
stroll.v.01,travel.v.01,1
pledge.v.05,act.v.01,1
japan.v.01,lacquer.v.01,1
suffocate.v.06,be.v.01,1
sightsing.v.01,make.v.03,1
adolesce.v.01,develop.v.10,1
lull.v.02,control.v.02,1
puncture.v.01,enter.v.01,1
bounce.v.02,propel.v.01,1
stock.v.05,supply.v.01,1
aggrade.v.01,change_surface.v.01,1
pool.v.01,share.v.02,1
charge.v.25,impregnate.v.02,1
tincture.v.02,color.v.01,1
implement.v.01,use.v.01,1
pull.v.04,act.v.01,1
bode.v.01,tell.v.02,1
reintegrate.v.01,integrate.v.01,1
dwell_on.v.01,hesitate.v.01,1
chip.v.01,separate.v.12,1
rifle.v.02,search.v.04,1
carry.v.09,continue.v.10,1
rejuvenate.v.01,ask.v.02,1
spin.v.08,change.v.01,1
put_away.v.07,break.v.10,1
heliograph.v.01,interact.v.01,1
calligraph.v.01,trace.v.02,1
birdlime.v.01,spread.v.07,1
weigh_down.v.01,sadden.v.01,1
grow.v.02,change.v.02,1
lead.v.04,travel.v.01,1
lighten.v.03,feel.v.01,1
dilute.v.01,weaken.v.01,1
root.v.03,plant.v.01,1
symmetrize.v.01,change.v.01,1
hit.v.05,change.v.01,1
bastinado.v.01,touch.v.01,1
sponge_up.v.01,absorb.v.04,1
pretend.v.03,convey.v.03,1
balloon.v.02,grow.v.02,1
volunteer.v.01,act.v.01,1
cough.v.01,exhaust.v.05,1
talk.v.02,communicate.v.02,1
count.v.05,categorize.v.01,1
convoke.v.01,request.v.02,1
bar_mitzvah.v.01,declare.v.01,1
chatter.v.01,cause_to_be_perceived.v.01,1
caucus.v.01,interact.v.01,1
calk.v.03,injure.v.01,1
core.v.01,change.v.01,1
shoot.v.14,throw.v.14,1
prefigure.v.01,make.v.03,1
feel.v.07,be.v.01,1
conjugate.v.02,change.v.02,1
ascend.v.02,originate.v.02,1
breathe.v.06,convey.v.01,1
bolt.v.07,change_shape.v.01,1
pick.v.02,gather.v.01,1
splash.v.05,cause_to_be_perceived.v.01,1
steel_oneself_against.v.01,change.v.01,1
adopt.v.01,choose.v.01,1
spatter.v.03,spot.v.04,1
scoff.v.02,think.v.03,1
control.v.05,evaluate.v.02,1
dragoon.v.02,subjugate.v.02,1
backstitch.v.01,fasten.v.01,1
give_voice.v.01,act.v.01,1
buy.v.05,believe.v.01,1
grope.v.03,stroke.v.01,1
frogmarch.v.01,travel.v.01,1
compound.v.05,mix.v.05,1
doom.v.03,guarantee.v.02,1
perpetuate.v.01,keep.v.01,1
jeer.v.01,mock.v.01,1
territorialize.v.01,manage.v.02,1
diffuse.v.01,spread.v.01,1
segment.v.01,separate.v.12,1
hammer.v.01,beat.v.03,1
vinify.v.01,change.v.01,1
ennoble.v.01,recognize.v.09,1
bleep.v.01,sound.v.02,1
boot.v.02,awaken.v.01,1
follow.v.03,result.v.01,1
guesstimate.v.01,think.v.03,1
drift.v.09,change.v.02,1
frame.v.04,impart.v.01,1
play_along.v.02,make.v.03,1
stay.v.06,check.v.07,1
blister.v.02,note.v.01,1
italicize.v.01,mark.v.05,1
culminate.v.03,succeed.v.01,1
mercerize.v.01,process.v.01,1
campaign.v.01,compete.v.01,1
connect.v.07,be.v.01,1
imbue.v.03,color.v.01,1
check_out.v.07,question.v.03,1
discredit.v.01,reject.v.01,1
box_in.v.01,include.v.01,1
post.v.03,appoint.v.02,1
hold_forth.v.01,act.v.01,1
self-destruct.v.01,destroy.v.01,1
discharge.v.04,remove.v.01,1
telecast.v.01,publicize.v.01,1
sew.v.02,fashion.v.01,1
live_it_up.v.01,delight.v.02,1
totter.v.01,move.v.03,1
appear.v.03,happen.v.01,1
volley.v.04,play.v.01,1
gladden.v.02,rejoice.v.01,1
bombproof.v.01,strengthen.v.02,1
damp.v.02,control.v.02,1
fish.v.02,catch.v.04,1
worship.v.02,reverence.v.01,1
hunker_down.v.03,insist.v.01,1
transcribe.v.01,write.v.02,1
slacken.v.03,decrease.v.01,1
reckon.v.06,estimate.v.01,1
delineate.v.05,clarify.v.01,1
kick_in.v.03,destroy.v.02,1
volley.v.02,propel.v.01,1
disenfranchise.v.01,deprive.v.02,1
street-walk.v.01,prostitute.v.01,1
misspend.v.02,transfer.v.05,1
feed.v.10,give.v.03,1
connote.v.02,inform.v.01,1
bobsled.v.01,travel.v.05,1
rant.v.01,interact.v.01,1
capacitate.v.03,prepare.v.05,1
garter.v.01,connect.v.01,1
praise.v.01,think.v.03,1
ally.v.01,act.v.01,1
hedge.v.02,hem_in.v.01,1
cross-check.v.01,confirm.v.01,1
frame.v.05,think.v.03,1
immerse.v.03,touch.v.05,1
lock_up.v.01,connect.v.01,1
possess.v.03,dominate.v.02,1
submarine.v.04,manipulate.v.02,1
beat_up.v.02,collect.v.04,1
drone.v.02,talk.v.02,1
hot-work.v.01,transform.v.02,1
retire.v.02,discontinue.v.01,1
pirouette.v.01,move.v.03,1
freeze.v.03,suffer.v.08,1
argue.v.03,express.v.02,1
play.v.35,exhaust.v.01,1
recapture.v.02,capture.v.01,1
seed.v.05,evaluate.v.02,1
knife.v.01,hurt.v.02,1
cripple.v.01,change.v.01,1
provoke.v.03,transfer.v.02,1
total.v.02,count.v.01,1
pull.v.13,move.v.02,1
sanitize.v.01,clean.v.01,1
ritualize.v.01,think.v.03,1
hold_off.v.01,contend.v.06,1
swerve.v.01,turn.v.01,1
subsidize.v.01,support.v.02,1
unmask.v.01,debunk.v.01,1
reimburse.v.01,pay.v.01,1
catch.v.28,witness.v.02,1
quiz.v.01,address.v.01,1
fawn.v.03,make.v.03,1
damp.v.02,forget.v.01,1
nuzzle.v.02,stroke.v.01,1
outshine.v.02,beat.v.01,1
tool.v.04,work.v.05,1
lay.v.03,initiate.v.02,1
lease.v.03,give.v.03,1
tie.v.03,inhibit.v.04,1
retire.v.04,recall.v.06,1
occult.v.03,conceal.v.02,1
bruise.v.03,crush.v.04,1
strand.v.02,transport.v.02,1
rebuild.v.01,construct.v.01,1
cathect.v.01,affect.v.02,1
joint.v.01,fit.v.07,1
engage.v.08,get.v.01,1
sermonize.v.01,rede.v.02,1
rise.v.13,act.v.01,1
reabsorb.v.01,change_state.v.01,1
greet.v.02,interact.v.01,1
librate.v.02,swing.v.02,1
crank.v.05,change.v.02,1
turn.v.09,move.v.03,1
dress.v.03,coat.v.01,1
put_out.v.08,compete.v.01,1
bonnet.v.01,wear.v.09,1
remount.v.02,attach.v.01,1
relocate.v.02,move.v.02,1
exfoliate.v.01,change_by_reversal.v.01,1
propagate.v.03,transmit.v.04,1
alphabetize.v.01,arrange.v.01,1
spar.v.03,contend.v.06,1
perjure.v.01,act.v.01,1
chew_the_fat.v.01,act.v.01,1
regurgitate.v.01,move.v.03,1
stopper.v.01,change.v.01,1
tidy.v.01,put.v.01,1
mask.v.05,cover.v.01,1
unlock.v.01,open.v.01,1
die.v.07,shape.v.02,1
ridge.v.04,spade.v.01,1
dissolve.v.05,make.v.03,1
expedite.v.02,invite.v.04,1
containerize.v.01,touch.v.05,1
express-mail.v.01,transfer.v.02,1
refer.v.03,think.v.03,1
chip.v.04,create_from_raw_material.v.01,1
witness.v.02,experience.v.01,1
dial.v.01,operate.v.03,1
swan.v.03,move.v.03,1
evangelize.v.02,change.v.01,1
grass.v.03,change.v.02,1
lengthen.v.02,change.v.02,1
receive.v.06,accept.v.01,1
pay.v.09,permit.v.01,1
tweedle.v.01,sing.v.02,1
place.v.15,compete.v.01,1
unleash.v.01,let_go_of.v.01,1
steamroller.v.03,press.v.01,1
pack.v.01,enclose.v.03,1
have_a_go.v.01,act.v.01,1
rig_up.v.01,connect.v.01,1
disharmonize.v.01,change.v.01,1
dedicate.v.03,act.v.01,1
anoint.v.02,bless.v.01,1
teach.v.01,interact.v.01,1
crib.v.01,treat.v.01,1
precondition.v.01,fix.v.12,1
foot.v.02,travel.v.01,1
sew.v.01,connect.v.01,1
purl.v.03,create_from_raw_material.v.01,1
ensile.v.01,store.v.02,1
miff.v.01,arouse.v.01,1
suffer.v.02,change.v.02,1
dash_off.v.01,create_verbally.v.01,1
itemize.v.02,denote.v.02,1
flush.v.07,change.v.01,1
signpost.v.01,act.v.01,1
overpower.v.01,beat.v.01,1
raise.v.22,act.v.01,1
vent.v.01,interact.v.01,1
right.v.02,change.v.01,1
salinate.v.01,change.v.02,1
bring_out.v.07,unpack.v.01,1
cobble.v.01,pave.v.01,1
sponge.v.05,gather.v.01,1
fudge.v.01,treat.v.01,1
muss.v.01,move.v.02,1
nitrate.v.01,change.v.01,1
lead_up.v.01,make.v.03,1
consider.v.09,see.v.05,1
fold.v.02,change.v.01,1
luxuriate.v.03,change_magnitude.v.01,1
tone.v.01,interact.v.01,1
manifest.v.02,save.v.02,1
reinsure.v.03,guarantee.v.04,1
scotch.v.02,score.v.02,1
sign.v.03,declare.v.01,1
roneo.v.01,copy.v.04,1
slant.v.01,lie.v.01,1
dope.v.03,medicate.v.02,1
redefine.v.01,specify.v.03,1
jog.v.06,convey.v.03,1
lift.v.18,request.v.02,1
broach.v.01,communicate.v.02,1
claim.v.04,affirm.v.02,1
rebind.v.01,cover.v.01,1
cheek.v.01,interact.v.01,1
prefigure.v.01,imagine.v.01,1
tonsure.v.01,fancify.v.01,1
quote.v.02,state.v.01,1
handwash.v.01,change.v.01,1
show.v.12,race.v.02,1
bleed.v.03,wrong.v.01,1
chastise.v.01,call_on_the_carpet.v.01,1
retransmit.v.01,bring.v.01,1
extravasate.v.03,exude.v.01,1
rise.v.16,rise.v.01,1
connote.v.02,imply.v.02,1
film.v.01,save.v.02,1
braze.v.01,solder.v.01,1
descry.v.01,spy.v.03,1
round_out.v.01,change.v.01,1
expedite.v.01,support.v.01,1
agitate.v.02,disturb.v.01,1
bear_down.v.05,inform.v.01,1
say.v.11,communicate.v.02,1
alternate.v.02,appoint.v.02,1
pressurize.v.02,keep.v.01,1
soft-pedal.v.01,convey.v.01,1
premeditate.v.01,talk_of.v.01,1
gate.v.01,give.v.03,1
rate.v.03,think.v.03,1
fusillade.v.01,fire.v.02,1
bead.v.03,string.v.01,1
rebuff.v.01,refuse.v.01,1
pencil.v.01,represent.v.09,1
drop.v.07,discontinue.v.01,1
benday.v.01,print.v.03,1
dive.v.02,travel.v.01,1
change.v.10,regenerate.v.01,1
die.v.09,change.v.02,1
illustrate.v.02,re-create.v.01,1
hope.v.02,desire.v.01,1
catch_sight.v.01,perceive.v.01,1
abuse.v.03,attack.v.02,1
blight.v.01,damage.v.01,1
twist.v.05,shape.v.03,1
retake.v.03,record.v.01,1
malinger.v.01,avoid.v.03,1
effect.v.01,cause.v.01,1
spread.v.03,be.v.03,1
initial.v.01,express.v.02,1
write_copy.v.01,create_verbally.v.01,1
band.v.01,fasten.v.01,1
stamp_out.v.01,end.v.02,1
reciprocate.v.02,move.v.03,1
howl.v.02,utter.v.02,1
keep_in.v.01,confine.v.05,1
neutralize.v.06,change.v.01,1
ring.v.01,sound.v.02,1
shower.v.02,discharge.v.02,1
stipulate.v.02,promise.v.01,1
botch.v.01,fail.v.02,1
wharf.v.03,move.v.02,1
strap.v.04,attach.v.01,1
backcross.v.01,produce.v.02,1
furrow.v.02,change_surface.v.01,1
sibilate.v.02,utter.v.02,1
deflate.v.03,disparage.v.01,1
murmur.v.01,act.v.01,1
puncture.v.05,change_integrity.v.01,1
foot.v.03,add.v.04,1
totalize.v.01,add.v.01,1
have_it_coming.v.01,be.v.01,1
computerize.v.02,store.v.01,1
parcel.v.01,change.v.02,1
riff.v.02,make.v.03,1
decompress.v.01,regenerate.v.01,1
fresco.v.01,paint.v.01,1
clap.v.01,put.v.01,1
appreciate.v.01,interact.v.01,1
caucus.v.01,meet.v.07,1
parody.v.01,make.v.03,1
bandy_about.v.01,communicate.v.02,1
excuse.v.02,concede.v.02,1
snap.v.12,seize.v.01,1
carry.v.23,influence.v.01,1
fall.v.12,relate.v.05,1
solder.v.01,join.v.04,1
abstract.v.04,sum_up.v.01,1
buckle.v.02,change.v.02,1
cut.v.20,keep.v.03,1
encase.v.01,enclose.v.03,1
propose.v.05,request.v.01,1
swatter.v.01,splash.v.07,1
atrophy.v.01,decrease.v.01,1
vitalize.v.02,change.v.01,1
point_the_way.v.01,communicate.v.02,1
wine_and_dine.v.02,act.v.01,1
control.v.02,forget.v.01,1
shoulder.v.01,raise.v.02,1
unman.v.01,arouse.v.01,1
signify.v.03,inform.v.01,1
heed.v.01,adjust.v.03,1
pump.v.08,interact.v.01,1
give_and_take.v.01,agree.v.07,1
consume.v.03,give.v.03,1
lift.v.19,change_surface.v.01,1
initiate.v.02,cause.v.01,1
qualify.v.01,meet.v.05,1
paint.v.02,coat.v.01,1
tin.v.01,coat.v.01,1
autograph.v.01,state.v.01,1
frazzle.v.02,change.v.01,1
soft-soap.v.02,praise.v.01,1
slam_dance.v.01,dance.v.02,1
condemn.v.06,take.v.08,1
skin-dive.v.01,dive.v.03,1
shut_off.v.03,obstruct.v.02,1
consociate.v.01,join.v.01,1
speak_in_tongues.v.01,interact.v.01,1
dull.v.02,change.v.02,1
plug.v.05,move.v.02,1
think_twice.v.01,interact.v.01,1
hop.v.05,travel.v.01,1
wanton.v.03,transfer.v.05,1
break.v.19,scat.v.01,1
condemn.v.04,testify.v.02,1
infuse.v.05,administer.v.04,1
carmine.v.01,redden.v.02,1
take_a_joke.v.01,react.v.01,1
bait.v.02,communicate.v.01,1
shift.v.07,substitute.v.01,1
underexpose.v.01,subject.v.01,1
look_like.v.01,match.v.01,1
chase.v.02,woo.v.02,1
camp.v.03,change.v.01,1
whipsaw.v.02,separate.v.02,1
body.v.01,typify.v.02,1
spook.v.01,frighten.v.01,1
cave.v.02,analyze.v.01,1
catch_cold.v.01,change.v.02,1
spray.v.01,scatter.v.03,1
abate.v.02,decrease.v.01,1
pound.v.08,change.v.02,1
clatter.v.01,cause_to_be_perceived.v.01,1
label.v.05,identify.v.01,1
rip_out.v.01,express.v.01,1
shlep.v.02,pull.v.01,1
foist.v.02,put.v.01,1
recurve.v.01,crook.v.01,1
docket.v.01,move.v.02,1
foster.v.03,inspire.v.01,1
cross.v.04,change_surface.v.01,1
rap.v.04,communicate.v.02,1
reach.v.03,move.v.03,1
scan.v.04,conform.v.01,1
plume.v.05,shape.v.03,1
perjure.v.01,communicate.v.02,1
chew_the_fat.v.01,communicate.v.02,1
pitch_in.v.01,eat.v.01,1
gutter.v.01,shine.v.02,1
reconsider.v.01,evaluate.v.02,1
hush.v.04,cleanse.v.01,1
skip.v.05,move.v.03,1
set.v.18,hone.v.01,1
cut.v.25,be.v.01,1
unmask.v.01,treat.v.01,1
chant.v.01,talk.v.02,1
wash.v.07,change.v.02,1
infect.v.01,give.v.01,1
slam.v.02,hit.v.03,1
airbrush.v.01,coat.v.01,1
electrocute.v.01,kill.v.10,1
sing.v.01,interpret.v.03,1
germinate.v.03,develop.v.12,1
revoke.v.02,evaluate.v.02,1
pop.v.13,burst.v.01,1
hopple.v.01,connect.v.01,1
adjoin.v.03,change_magnitude.v.01,1
lean.v.04,think.v.03,1
rat.v.04,put.v.01,1
equal.v.03,change.v.01,1
calculate.v.05,intend.v.02,1
tramp.v.03,traverse.v.01,1
witness.v.02,undergo.v.01,1
embargo.v.02,stop.v.03,1
mummify.v.01,keep.v.01,1
move_in_on.v.02,take_hold.v.01,1
piece-dye.v.01,change.v.02,1
underwrite.v.01,promise.v.01,1
insert.v.02,move.v.02,1
testify.v.02,communicate.v.02,1
sell.v.03,persuade.v.02,1
revolt.v.01,oppose.v.06,1
ice_skate.v.01,travel.v.01,1
leave_off.v.01,end.v.01,1
sclaff.v.01,strike.v.01,1
nod.v.02,communicate.v.02,1
retread.v.02,regenerate.v.01,1
feed_back.v.02,express.v.02,1
train.v.01,act.v.01,1
command.v.01,dominate.v.03,1
stagger.v.04,make.v.03,1
slip_on.v.01,wear.v.09,1
beam.v.03,tell.v.02,1
invigilate.v.01,watch.v.02,1
cense.v.01,odorize.v.01,1
tire.v.01,change_state.v.01,1
stuff.v.05,fill.v.01,1
haemagglutinate.v.01,touch.v.05,1
lighter.v.01,move.v.02,1
sow.v.02,act.v.01,1
cross-file.v.01,race.v.02,1
buccaneer.v.01,live.v.02,1
close.v.12,travel.v.01,1
strap.v.01,tie.v.01,1
ally.v.01,consort.v.01,1
deconstruct.v.01,interact.v.01,1
bull.v.01,talk_of.v.01,1
pulse.v.02,produce.v.02,1
enlist.v.03,enroll.v.01,1
deflagrate.v.02,change.v.02,1
retrograde.v.04,inform.v.01,1
leaf.v.02,turn.v.10,1
wench.v.01,fornicate.v.01,1
pencil.v.01,draw.v.06,1
cleat.v.01,transfer.v.05,1
crop.v.01,shorten.v.03,1
louden.v.02,change.v.01,1
cut.v.19,record.v.01,1
distrust.v.01,reject.v.01,1
dry-wall.v.01,make.v.03,1
concede.v.01,declare.v.04,1
moderate.v.01,communicate.v.02,1
stargaze.v.01,look.v.01,1
sign.v.02,permit.v.01,1
overproduce.v.02,produce.v.02,1
palaver.v.03,talk_of.v.01,1
elaborate.v.02,produce.v.02,1
spread.v.07,circulate.v.03,1
tease.v.06,arrange.v.01,1
rescale.v.01,change_magnitude.v.01,1
manifold.v.01,make.v.03,1
overthrow.v.01,oust.v.01,1
beat.v.04,move.v.03,1
muster.v.02,ask.v.02,1
point_jam.v.01,change.v.01,1
quiver.v.01,shake.v.01,1
chart.v.02,plan.v.02,1
cloy.v.02,satiate.v.01,1
slog.v.02,travel.v.01,1
restrict.v.01,change.v.01,1
do_well_by.v.01,treat.v.01,1
panel.v.01,change.v.01,1
reprobate.v.01,think.v.03,1
string.v.04,arrange.v.01,1
keep.v.18,store.v.02,1
irritate.v.02,change.v.01,1
pose.v.03,inform.v.01,1
downsize.v.03,decrease.v.02,1
remit.v.05,agree.v.01,1
drive.v.17,move.v.02,1
nitrate.v.01,affect.v.01,1
bill.v.02,think.v.03,1
curtain_off.v.01,separate.v.07,1
check_in.v.01,interact.v.01,1
seek.v.05,communicate.v.02,1
folk_dance.v.01,dance.v.02,1
disclaim.v.01,foreswear.v.02,1
baffle.v.03,control.v.02,1
internalize.v.01,evaluate.v.02,1
allocate.v.01,give.v.03,1
hang_on.v.03,expect.v.03,1
slope.v.01,lean.v.01,1
bristle_at.v.01,mind.v.01,1
stand_out.v.04,contend.v.06,1
quicken.v.04,move.v.03,1
hammer_in.v.01,teach.v.01,1
warm_to.v.01,consider.v.03,1
teleport.v.01,transport.v.01,1
call.v.17,inform.v.01,1
distract.v.01,confuse.v.03,1
quantify.v.01,specify.v.02,1
fib.v.01,interact.v.01,1
pave.v.01,cover.v.01,1
enforce.v.01,induce.v.02,1
macerate.v.03,soften.v.06,1
hail.v.04,greet.v.01,1
illuminate.v.03,change.v.01,1
raid.v.01,contend.v.06,1
pan_roast.v.01,change_integrity.v.01,1
socialize.v.04,change.v.01,1
faint.v.01,zonk_out.v.01,1
falsify.v.04,change_by_reversal.v.01,1
brunch.v.01,eat.v.02,1
square_up.v.02,put.v.01,1
inject.v.04,consume.v.02,1
redesign.v.01,make.v.03,1
fire.v.06,move.v.02,1
tittup.v.01,travel.v.01,1
corrugate.v.01,change_surface.v.01,1
customize.v.02,make.v.03,1
lead_on.v.01,request.v.01,1
charge.v.09,account.v.02,1
constitutionalize.v.01,supply.v.01,1
nestle.v.02,lie.v.01,1
reduce.v.05,take_down.v.02,1
foment.v.02,fancify.v.01,1
disentangle.v.02,arrange.v.01,1
roll_over.v.03,transfer.v.05,1
butterfly.v.01,travel.v.01,1
braid.v.03,twist.v.04,1
run.v.06,move.v.03,1
duck.v.02,dive.v.01,1
breathe.v.03,lend.v.01,1
kill.v.06,overwhelm.v.01,1
skew.v.01,change.v.02,1
surcharge.v.03,herd.v.01,1
relax.v.05,act.v.02,1
call_it_quits.v.01,discontinue.v.01,1
cross.v.07,mark.v.05,1
concoct.v.01,change.v.01,1
burn_off.v.02,clear.v.05,1
savor.v.03,perceive.v.01,1
act.v.03,make.v.03,1
decompress.v.01,re-create.v.01,1
interrupt.v.01,end.v.02,1
spur.v.05,equip.v.01,1
reforest.v.01,plant.v.01,1
unbrace.v.03,weaken.v.01,1
vouch.v.03,order.v.01,1
launder.v.02,re-create.v.01,1
obliterate.v.03,blur.v.06,1
pipe.v.02,move.v.02,1
hurt.v.04,change.v.01,1
bank.v.01,move.v.02,1
scale.v.07,communicate.v.02,1
call_one's_bluff.v.01,move.v.02,1
misgovern.v.01,control.v.01,1
debate.v.03,interact.v.01,1
carboxylate.v.01,process.v.01,1
disobey.v.01,act.v.01,1
squall.v.01,utter.v.02,1
synchronize.v.04,arrange.v.07,1
call_in.v.01,transfer.v.02,1
string_out.v.01,move.v.02,1
show.v.10,act.v.01,1
assonate.v.01,equal.v.01,1
facilitate.v.01,support.v.01,1
overload.v.03,change.v.01,1
convey.v.01,communicate.v.02,1
break.v.20,collapse.v.01,1
welter.v.01,turn.v.01,1
snap.v.06,sound.v.02,1
vitaminize.v.01,change.v.02,1
nestle.v.02,be.v.03,1
collogue.v.01,communicate.v.02,1
copy.v.01,write.v.07,1
poise.v.03,put.v.01,1
grow.v.10,change.v.02,1
demand.v.06,request.v.01,1
creep_up.v.01,travel.v.01,1
translate.v.08,move.v.02,1
shake_hands.v.01,travel.v.01,1
misdeal.v.01,distribute.v.01,1
catch.v.25,roll_up.v.02,1
back_up.v.02,travel.v.01,1
relay.v.01,move.v.02,1
mulct.v.02,account.v.02,1
call.v.02,designate.v.01,1
tincture.v.02,tint.v.01,1
cover.v.15,balance.v.01,1
bar_mitzvah.v.01,state.v.01,1
agree.v.06,be.v.01,1
fulminate.v.01,express.v.02,1
man.v.02,transfer.v.05,1
cut.v.14,move.v.03,1
whet.v.02,sharpen.v.01,1
listen_in.v.01,perceive.v.01,1
contradict.v.01,differ.v.01,1
seed.v.07,put.v.01,1
kid.v.02,treat.v.01,1
underplay.v.02,gamble.v.02,1
localize.v.03,restrict.v.02,1
